LABEL,METHODE_TYPE,CONTIENT_OR,CONTIENT_EQUAL,CONTIENT_QUOTE,CONTIENT_COMMENT,CONTIENT_UNION,CONTIENT_SELECT,CONTIENT_FUNCTION,LONGUEUR_NORM,SCORE_INJECTION_NORM,SCORE_COMPLEXITE_NORM,NB_SQL_WORDS_NORM,NB_EQUALS_NORM,RATIO_SCORE_LENGTH_NORM
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,1,0,0,0,0,0,0.017852653,0.333333333,0.108810674,0.03125,0.026548673,0.166666667
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.004023133,0,0.115363537,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,1,0,0,0,0,0,0,0,0.001005783,0,0.197929607,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,1,0,0,0,0,0,0.006537591,0.333333333,0.22020934,0.03125,0.017699115,0.444444444
0,1,0,0,0,0,0,0,0,0.005783254,0,0.080961008,0.015625,0,0
0,0,0,1,0,0,0,0,0,0.015086749,0.333333333,0.112463089,0.015625,0.026548673,0.196721311
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,0,0,0,0,0,0,0.008046266,0,0.088556371,0.03125,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0.017852653,0.333333333,0.108810674,0.03125,0.026548673,0.166666667
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,1,0,0,0,0,0,0.013075182,0.333333333,0.054162272,0.015625,0.008849558,0.226415094
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,0,0,0,0,0,0,0.015086749,0,0.030283746,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,0,0,0,0,0,0,0.023887352,0,0.007855633,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.011063616,0,0.086530941,0.046875,0,0
0,0,0,1,0,0,0,0,0,0.020367111,0.333333333,0.058545422,0.015625,0.017699115,0.146341463
0,1,0,0,0,0,0,0,0,0.001005783,0,0.197929607,0,0,0
0,1,0,0,0,0,0,0,0,0.003268796,0,0.069025436,0,0,0
0,0,0,0,0,0,0,0,0,0.004023133,0,0.115363537,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.003268796,0,0.069025436,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0.015086749,0.333333333,0.096027221,0.03125,0.017699115,0.196721311
0,0,0,1,0,0,0,0,0,0.017852653,0.333333333,0.108810674,0.03125,0.026548673,0.166666667
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.008549158,0,0.083348122,0.03125,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.011063616,0,0.086530941,0.046875,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,1,0,0,0,0,0,0.014332411,0.333333333,0.066556008,0.03125,0.008849558,0.206896552
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.008549158,0,0.083348122,0.03125,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.01382952,0,0.015315365,0,0,0
0,0,0,1,0,0,0,0,0,0.015086749,0.333333333,0.096027221,0.03125,0.017699115,0.196721311
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
1,0,0,1,0,0,0,0,0,0.614785014,0.333333333,0.078979878,0.984375,0.592920354,0.004905969
0,0,0,0,0,0,0,0,0,0.008549158,0,0.083348122,0.03125,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.001005783,0,0.197929607,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.008549158,0,0.083348122,0.03125,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.015338195,0,0.013582782,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.013578074,0,0.015640881,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,1,0,0,0,0,0,0.009554941,0.333333333,0.048826777,0,0.008849558,0.307692308
0,0,0,0,0,0,0,0,0,0.013578074,0,0.015640881,0,0,0
1,0,0,1,0,0,0,0,0,0.637918029,0.333333333,0.078393308,0.984375,0.619469027,0.004728132
0,0,0,0,0,0,0,0,0,0.004023133,0,0.115363537,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.008046266,0,0.088556371,0.03125,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.01558964,0,0.013326103,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,1,0,0,0,0,0,0.014835303,0.333333333,0.080961008,0.015625,0.017699115,0.2
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,1,0,0,0,0,0,0.020115665,0.333333333,0.071677785,0.03125,0.017699115,0.148148148
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,1,0,0,0,0,0,0.020367111,0.333333333,0.058545422,0.015625,0.017699115,0.146341463
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,1,0,0,0,0,0,0.013075182,0.333333333,0.054162272,0.015625,0.008849558,0.226415094
0,0,0,0,0,0,0,0,0,0.009554941,0,0.023119393,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,1,0,0,0,0,0,0.015086749,0.333333333,0.112463089,0.046875,0.017699115,0.196721311
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,1,0,0,0,0,0,0.015086749,0.333333333,0.096027221,0.03125,0.017699115,0.196721311
0,0,0,0,0,0,0,0,0,0.006537591,0,0.071677785,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.001005783,0,0.197929607,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,1,0,0,0,0,0,0,0,0.001005783,0,0.197929607,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.011566507,0,0.082738646,0.046875,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.022127232,0,0.008677042,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.008800603,0,0.025261675,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.023887352,0,0.007855633,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.013578074,0,0.015640881,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.003268796,0,0.069025436,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.013578074,0,0.015640881,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.004023133,0,0.115363537,0.015625,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,1,0,0,0,0,0,0,0,0.001005783,0,0.197929607,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.023887352,0,0.007855633,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.001257229,0,0.164510007,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.013578074,0,0.015640881,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.008549158,0,0.083348122,0.03125,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,1,0,0,0,0,0,0,0,0.005783254,0,0.080961008,0.015625,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0.001005783,0,0.197929607,0,0,0
0,1,0,0,0,0,0,0,0,0.001005783,0,0.197929607,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,1,0,0,0,0,0,0.020367111,0.333333333,0.058545422,0.015625,0.017699115,0.146341463
0,1,0,0,0,0,0,0,0,0.001005783,0,0.197929607,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.023887352,0,0.007855633,0,0,0
0,0,0,0,0,0,0,0,0,0.023887352,0,0.007855633,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.01382952,0,0.015315365,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
1,0,0,1,0,0,0,0,0,0.634900679,0.333333333,0.077984202,0.984375,0.610619469,0.004750594
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,1,0,0,0,0,0,0.006537591,0.333333333,0.22020934,0.03125,0.017699115,0.444444444
0,0,0,0,0,0,0,0,0,0.008549158,0,0.083348122,0.03125,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.004023133,0,0.115363537,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.004023133,0,0.115363537,0.015625,0,0
0,1,0,0,0,0,0,0,0,0.005783254,0,0.080961008,0.015625,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.001257229,0,0.164510007,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.001257229,0,0.164510007,0,0,0
0,0,0,0,0,0,0,0,0,0.015086749,0,0.030283746,0.015625,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,1,0,0,0,0,0,0.011063616,0.333333333,0.064251208,0.015625,0.008849558,0.266666667
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,1,0,0,0,0,0,0,0,0.005783254,0,0.080961008,0.015625,0,0
0,1,0,0,0,0,0,0,0,0.001005783,0,0.197929607,0,0,0
0,1,0,0,0,0,0,0,0,0.003268796,0,0.069025436,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.007040483,0,0.066556008,0.015625,0,0
0,0,0,0,0,0,0,0,0,0.014583857,0,0.014405025,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.008800603,0,0.025261675,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,0,0,0,0,0,0,0,0,0.002765904,0,0.080961008,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.003268796,0,0.069025436,0,0,0
0,0,0,0,0,0,0,0,0,0.010309278,0,0.021283151,0,0,0
0,1,0,0,0,0,0,0,0,0.002011567,0,0.108810674,0,0,0
